Operon,GeneName,Locus Name,GI,Strand,Pos. Left(pb),PosRight,Position
958,yoaK,b4676,226524722,1,1876797,1876895,2
958,yoaJ,b4675,226524723,1,1876898,1876972,3
959,yeaQ,b1795,16129749,-1,1877031,1877279,1
960,yeaR,b1797,16129751,-1,1877613,1877972,1
960,yoaG,b1796,16129750,-1,1877427,1877609,2
961,dmlR,b1799,90111335,-1,1878910,1879833,1
961,leuE,b1798,16129752,-1,1878145,1878783,2
962,dmlA,b1800,16129754,1,1879936,1881021,1
963,yeaV,b1801,16129755,1,1881212,1882657,1
963,yeaW,b1802,16129756,1,1882689,1883813,2
963,yeaX,b1803,16129757,1,1883869,1884834,3
964,rnd,b1804,16129758,-1,1884888,1886015,1
965,fadD,b1805,16129759,-1,1886085,1887770,1
966,yoaA,b1808,16129762,-1,1889349,1891259,1
966,yeaZ,b1807,16129761,-1,1888596,1889291,2
966,yeaY,b1806,16129760,-1,1887975,1888556,3
967,yoaB,b1809,90111336,1,1891391,1891735,1
968,yoaC,b1810,226524724,1,1892157,1892456,1
969,yoaH,b1811,16129765,-1,1892576,1892755,1
970,pabB,b1812,16129766,1,1892829,1894190,1
970,nudL,b1813,16129767,1,1894194,1894772,2
971,sdaA,b1814,16129768,1,1894956,1896320,1
972,adrB,b1815,90111337,1,1896451,1898049,1
973,yoaE,b1816,16129770,-1,1898053,1899609,1
974,manX,b1817,16129771,1,1900072,1901043,1
974,manY,b1818,16129772,1,1901106,1901906,2
974,manZ,b1819,49176154,1,1901910,1902770,3
974,yobD,b1820,16129774,1,1902825,1903283,4
975,yebN,b1821,162135903,1,1903712,1904278,1
976,rlmA,b1822,16129776,-1,1904275,1905084,1
977,yobF,b1824,16129778,-1,1905472,1905615,1
977,cspC,b1823,16129777,-1,1905250,1905459,2
978,yebO,b1825,16129779,-1,1906285,1906572,1
979,mgrB,b1826,16129780,-1,1906647,1906790,1
980,kdgR,b1827,16129781,-1,1907332,1908123,1
981,yebQ,b1828,90111339,1,1908300,1909673,1
982,htpX,b1829,16129783,-1,1909719,1910600,1
983,yebR,b1832,171701682,-1,1913655,1914152,1
983,proQ,b1831,49176156,-1,1912860,1913558,2
983,prc,b1830,16129784,-1,1910792,1912840,3
984,yebS,b1833,16129786,1,1914282,1915565,1
984,yebT,b1834,90111340,1,1915534,1918167,2
984,rsmF,b1835,90111341,1,1918247,1919686,3
985,yebV,b1836,90111342,1,1919804,1920040,1
986,yebW,b1837,90111343,1,1920145,1920336,1
987,pphA,b1838,90111344,-1,1920337,1920993,1
988,yobA,b1841,16129794,-1,1922619,1922993,1
988,yebZ,b1840,16129793,-1,1921743,1922615,2
988,yebY,b1839,16129792,-1,1921389,1921730,3
989,holE,b1842,16129795,1,1923132,1923362,1
990,yobB,b1843,16129796,1,1923464,1924120,1
990,exoX,b1844,16129797,1,1924144,1924806,2
991,ptrB,b1845,16129798,-1,1924803,1926863,1
992,yebE,b1846,16129799,-1,1927072,1927731,1
993,yebF,b1847,145698278,-1,1928058,1928414,1
994,yebG,b1848,16129801,-1,1928481,1928771,1
995,purT,b1849,16129802,1,1928905,1930083,1
996,zwf,b1852,16129805,-1,1932863,1934338,1
996,edd,b1851,16129804,-1,1930817,1932628,2
996,eda,b1850,16129803,-1,1930139,1930780,3
997,yebK,b1853,16129806,1,1934676,1935545,1
998,pykA,b1854,16129807,1,1935673,1937115,1
999,lpxM,b1855,16129808,-1,1937246,1938217,1
1000,znuA,b1857,90111346,-1,1939675,1940607,1
1000,yebA,b1856,90111345,-1,1938337,1939659,2
1001,znuC,b1858,16129811,1,1940686,1941441,1
1001,znuB,b1859,16129812,1,1941438,1942223,2
1002,ruvA,b1861,16129814,-1,1943389,1944000,1
1002,ruvB,b1860,16129813,-1,1942370,1943380,2
1003,yebB,b1862,90111347,1,1944275,1944877,1
1004,aspS,b1866,16129819,-1,1946774,1948546,1
1004,nudB,b1865,16129818,-1,1946204,1946656,2
1004,yebC,b1864,16129817,-1,1945435,1946175,3
1004,ruvC,b1863,16129816,-1,1944879,1945400,4
1005,yecD,b1867,90111348,1,1948856,1949422,1
1005,yecE,b1868,16129821,1,1949419,1950237,2
1005,yecN,b1869,90111349,1,1950290,1950685,3
1005,cmoA,b1870,16129823,1,1950726,1951469,4
1005,cmoB,b1871,16129824,1,1951466,1952437,5
1006,torY,b1873,16129826,-1,1955056,1956156,1
1006,torZ,b1872,90111350,-1,1952602,1955031,2
1007,yecM,b1875,90111352,-1,1957304,1957870,1
1007,cutC,b1874,90111351,-1,1956544,1957290,2
1008,argS,b1876,16129828,1,1958086,1959819,1
1009,yecT,b1877,90111353,1,1959996,1960484,1
1010,flhB,b1880,16129832,-1,1963067,1964215,1
1010,flhA,b1879,16129831,-1,1960996,1963074,2
1010,flhE,b1878,16129830,-1,1960604,1960996,3
1011,motA,b1890,16129842,-1,1974276,1975163,1
1011,motB,b1889,16129841,-1,1973353,1974279,2
1011,cheA,b1888,16129840,-1,1971384,1973348,3
1011,cheW,b1887,16129839,-1,1970860,1971363,4
1011,tar,b1886,16129838,-1,1969054,1970715,5
1011,tap,b1885,16129837,-1,1967407,1969008,6
1011,cheR,b1884,16129836,-1,1966528,1967388,7
1011,cheB,b1883,16129835,-1,1965476,1966525,8
1011,cheY,b1882,16129834,-1,1965072,1965461,9
1011,cheZ,b1881,16129833,-1,1964417,1965061,10
1012,flhD,b1892,145698279,-1,1975871,1976221,1
1012,flhC,b1891,16129843,-1,1975290,1975868,2
1013,insA,b1894,16129846,-1,1976964,1977239,1
1013,insB,b1893,16129845,-1,1976542,1977045,2
1014,uspC,b1895,16129847,1,1977777,1978205,1
1015,otsB,b1897,16129849,-1,1979611,1980411,1
1015,otsA,b1896,16129848,-1,1978212,1979636,2
1016,araF,b1901,16129851,-1,1983163,1984152,1
1016,araG,b1900,16129850,-1,1981579,1983093,2
1016,araH,b4460,145698280,-1,1980578,1981564,3
1017,ftnB,b1902,16129852,1,1984949,1985452,1
1018,yecR,b1904,16129854,1,1986246,1986569,1
1019,ftnA,b1905,16129855,1,1986740,1987237,1
1020,yecH,b1906,16129856,-1,1987275,1987514,1
1021,tyrP,b1907,16129857,1,1987705,1988916,1
1022,yecA,b1908,16129858,-1,1988978,1989643,1
1023,glyW,b1911,,-1,1990066,1990141,1
1023,cysT,b1910,,-1,1989938,1990011,2
1023,leuZ,b1909,,-1,1989839,1989925,3
1024,uvrY,b1914,16129861,-1,1992727,1993383,1
1024,uvrC,b1913,90111354,-1,1990898,1992730,2
1024,pgsA,b1912,16129859,-1,1990293,1990841,3
1025,yecF,b1915,16129862,1,1993842,1994066,1
1026,sdiA,b1916,16129863,-1,1994134,1994856,1
1027,fliY,b1920,16129867,-1,1997609,1998409,1
1027,dcyD,b1919,90111355,-1,1996518,1997504,2
1027,yecS,b1918,16129865,-1,1995835,1996503,3
1027,yecC,b1917,16129864,-1,1995086,1995838,4
1028,fliC,b1923,16129870,-1,2000134,2001630,1
1028,fliA,b1922,49176170,-1,1999094,1999813,2
1028,fliZ,b1921,90111356,-1,1998497,1999048,3
1029,fliD,b1924,16129871,1,2001896,2003302,1
1029,fliS,b1925,16129872,1,2003327,2003737,2
1030,fliT,b1926,16129873,1,2003737,2004102,1
1031,amyA,b1927,16129874,1,2004180,2005667,1
1032,yedD,b1928,16129875,-1,2005701,2006114,1
1033,yedE,b1929,16129876,1,2006301,2007506,1
1033,yedF,b1930,16129877,1,2007503,2007736,2
1034,yedK,b1931,49176171,1,2007845,2008513,1
1035,yedL,b1932,16129879,1,2008624,2009103,1
1036,fliE,b1937,16129884,-1,2010724,2011038,1
1037,fliF,b1938,16129885,1,2011253,2012911,1
1037,fliG,b1939,16129886,1,2012904,2013899,2
1037,fliH,b1940,90111357,1,2013892,2014578,3
1037,fliI,b1941,16129888,1,2014578,2015951,4
1037,fliJ,b1942,16129889,1,2015970,2016413,5
1037,fliK,b1943,16129890,1,2016410,2017537,6
1037,fliL,b1944,16129891,1,2017642,2018106,7
1037,fliM,b1945,16129892,1,2018111,2019115,8
1037,fliN,b1946,16129893,1,2019112,2019525,9
1037,fliO,b1947,90111358,1,2019528,2019893,10
1037,fliP,b1948,16129895,1,2019893,2020630,11
1037,fliQ,b1949,16129896,1,2020640,2020909,12
1037,fliR,b1950,16129897,1,2020917,2021702,13
1038,rcsA,b1951,16129898,1,2021992,2022615,1
1039,dsrB,b1952,16129899,-1,2022659,2022847,1
1040,yodD,b1953,90111359,1,2023010,2023237,1
1041,dsrA,b1954,,-1,2023251,2023337,1
1042,yedP,b1955,16129901,1,2023535,2024350,1
1043,yedQ,b1956,90111360,-1,2024347,2026041,1
1044,yodC,b1957,16129903,-1,2026212,2026394,1
1045,yedI,b1958,16129904,-1,2026473,2027390,1
1046,yedA,b1959,16129905,1,2027563,2028483,1
1047,dcm,b1961,16129907,-1,2028923,2030341,1
1047,vsr,b1960,16129906,-1,2028472,2028942,2
1048,yedR,b1963,90111361,-1,2031143,2031508,1
1048,yedJ,b1962,16129908,-1,2030408,2031103,2
1049,hchA,b1967,16129913,1,2033859,2034710,1
1050,yedW,b1969,90111362,-1,2036176,2036847,1
1050,yedV,b1968,16129914,-1,2034818,2036176,2
1051,hiuH,b1970,16129916,1,2036980,2037393,1
1052,yedY,b1971,16129917,1,2037502,2038506,1
1052,yedZ,b1972,16129918,1,2038507,2039142,2
1053,zinT,b1973,16129919,1,2039399,2040049,1
1054,yodB,b1974,90111363,1,2040392,2040922,1
1055,serU,b1975,,-1,2041492,2041581,1
1056,mtfA,b1976,90111364,1,2041675,2042472,1
1057,asnT,b1977,,1,2042573,2042648,1
1058,yeeJ,b1978,145698281,1,2042962,2050038,1
1059,shiA,b1981,16129925,1,2051667,2052983,1
1060,amn,b1982,16129926,1,2053085,2054539,1
1061,yeeN,b1983,16129927,1,2054882,2055598,1
1062,asnW,b1984,,-1,2056051,2056126,1
1063,yeeO,b1985,226524727,-1,2056227,2057714,1
1064,asnU,b1986,,1,2057875,2057950,1
1065,cbl,b1987,16129929,-1,2057988,2058938,1
1066,nac,b1988,16129930,-1,2059040,2059957,1
1067,asnV,b1989,,1,2060284,2060359,1
1068,erfK,b1990,16129931,-1,2060415,2061347,1
1069,cobU,b1993,16129934,-1,2063243,2063788,1
1069,cobS,b1992,16129933,-1,2062503,2063246,2
1069,cobT,b1991,16129932,-1,2061412,2062491,3
1070,insH,b1994,16129935,-1,2064329,2065345,1
1071,insC,b1997,145698282,-1,2067839,2068204,1
1071,insD,b1996,16129937,-1,2066976,2067881,2
1072,yeeR,b2001,90111368,1,2072803,2074335,1
1072,yeeS,b2002,16129943,1,2074332,2074778,2
1072,yeeT,b2003,16129944,1,2074841,2075062,3
1073,yeeU,b2004,16129945,1,2075136,2075504,1
1074,yeeV,b2005,16129946,1,2075593,2075967,1
1075,yeeX,b2007,145698283,-1,2077056,2077385,1
1076,yeeA,b2008,16129949,-1,2077557,2078615,1
1077,sbmC,b2009,16129950,-1,2078813,2079286,1
1078,dacD,b2010,162135904,-1,2079405,2080571,1
1079,sbcB,b2011,16129952,1,2080780,2082207,1
1080,yeeE,b2013,16129954,-1,2082491,2083549,1
1080,yeeD,b2012,16129953,-1,2082250,2082477,2
1081,yeeZ,b2016,16129957,-1,2086328,2087152,1
1081,yeeY,b2015,90111371,-1,2085353,2086282,2
1082,yefM,b2017,90111372,-1,2087486,2087737,1
1082,yoeB,b4539,94541116,-1,2087235,2087489,2
1083,hisL,b2018,16129959,1,2088020,2088070,1
1084,hisG,b2019,16129960,1,2088216,2089115,1
1084,hisD,b2020,16129961,1,2089121,2090425,2
1084,hisC,b2021,16129962,1,2090422,2091492,3
1084,hisB,b2022,90111373,1,2091492,2092559,4
1084,hisH,b2023,16129964,1,2092559,2093149,5
1084,hisA,b2024,90111374,1,2093149,2093886,6
1084,hisF,b2025,16129966,1,2093868,2094644,7
1084,hisI,b2026,16129967,1,2094638,2095249,8
1085,cld,b2027,90111375,-1,2095345,2096325,1
1086,ugd,b2028,16129969,-1,2096471,2097637,1
1087,gnd,b2029,16129970,-1,2097886,2099292,1
1088,insH,b2030,16129971,-1,2099919,2100935,1
1089,galF,b2042,16129982,-1,2111458,2112351,1
1089,rfbB,b2041,16129981,-1,2110000,2111085,2
1089,rfbD,b2040,16129980,-1,2109101,2110000,3
1089,rfbA,b2039,16129979,-1,2108162,2109043,4
1089,rfbC,b2038,16129978,-1,2107605,2108162,5
1089,rfbX,b2037,16129977,-1,2106361,2107608,6
1089,glf,b2036,16129976,-1,2105250,2106353,7
1089,rfc,b2035,16129975,-1,2104084,2105250,8
1089,wbbI,b2034,16129974,-1,2103089,2104081,9
1089,wbbJ,b2033,16129973,-1,2102518,2103108,10
1089,wbbK,b2032,16129972,-1,2101415,2102533,11
1090,wcaK,b2045,16129985,-1,2115148,2116428,1
1090,wcaL,b2044,16129984,-1,2113931,2115151,2
1090,wcaM,b2043,16129983,-1,2112526,2113920,3
1091,wza,b2062,16130002,-1,2134128,2135267,1
1091,wzb,b2061,16130001,-1,2133679,2134122,2
1091,wzc,b2060,90111377,-1,2131514,2133676,3
1091,wcaA,b2059,16129999,-1,2130582,2131421,4
1091,wcaB,b2058,16129998,-1,2130091,2130579,5
1091,wcaC,b2057,16129997,-1,2128877,2130094,6
1091,wcaD,b2056,16129996,-1,2127685,2128902,7
1091,wcaE,b2055,16129995,-1,2126928,2127674,8
1091,wcaF,b2054,16129994,-1,2126364,2126912,9
1091,gmd,b2053,16129993,-1,2125217,2126338,10
1091,fcl,b2052,16129992,-1,2124249,2125214,11
1091,gmm,b2051,90111376,-1,2123767,2124246,12
1091,wcaI,b2050,16129990,-1,2122547,2123770,13
1091,cpsB,b2049,16129989,-1,2121108,2122544,14
1091,cpsG,b2048,16129988,-1,2119633,2121003,15
1091,wcaJ,b2047,16129987,-1,2118184,2119578,16
1091,wzxC,b2046,16129986,-1,2116704,2118182,17
1092,yegH,b2063,90111378,1,2135926,2137509,1
1093,udk,b2066,90111379,-1,2140331,2140972,1
1093,dcd,b2065,16130005,-1,2139658,2140239,2
1093,asmA,b2064,16130004,-1,2137783,2139636,3
1094,yegE,b2067,16130007,1,2141290,2144607,1
1095,alkA,b2068,16130008,-1,2144716,2145564,1
1096,yegD,b2069,90111380,1,2145698,2147050,1
1097,yegI,b2070,16130010,-1,2147063,2149009,1
1098,yegJ,b2071,16130011,1,2149209,2149670,1
1099,yegL,b2073,16130013,-1,2150493,2151152,1
1099,yegK,b2072,16130012,-1,2149735,2150496,2
1100,mdtA,b2074,90111381,1,2152040,2153287,1
1100,mdtB,b2075,16130015,1,2153287,2156409,2
1100,mdtC,b2076,16130016,1,2156410,2159487,3
1100,mdtD,b2077,16130017,1,2159488,2160903,4
1100,baeS,b2078,16130018,1,2160900,2162303,5
1100,baeR,b2079,16130019,1,2162300,2163022,6
1101,yegP,b2080,90111382,1,2163213,2163545,1
1102,yegQ,b2081,16130021,1,2163692,2165053,1
1103,ogrK,b2082,16130022,-1,2165326,2165544,1
1104,yegR,b2085,90111383,-1,2166013,2166330,1
1105,yegS,b2086,16130026,1,2166736,2167635,1
1106,insE,b2088,226524731,1,2168260,2168559,1
1106,insF,b2089,16130028,1,2168556,2169422,2
1107,fbaB,b2097,90111385,-1,2175534,2176586,1
1107,gatY,b2096,90111384,-1,2174372,2175226,2
1107,gatZ,b2095,16130033,-1,2173081,2174343,3
1107,gatA,b2094,16130032,-1,2172619,2173071,4
1107,gatB,b2093,16130031,-1,2172304,2172588,5
1107,gatC,b2092,16130030,-1,2170945,2172300,6
1107,gatD,b2091,16130029,-1,2169857,2170897,7
1108,yegT,b2098,16130036,1,2176843,2178120,1
1108,yegU,b2099,16130037,1,2178117,2179121,2
1108,yegV,b2100,16130038,1,2179118,2180083,3
1109,yegX,b2102,90111386,-1,2180855,2181673,1
1109,yegW,b2101,16130039,-1,2180057,2180803,2
1110,thiM,b2104,16130042,-1,2182535,2183323,1
1110,thiD,b2103,16130041,-1,2181738,2182538,2
1111,rcnR,b2105,16130043,-1,2183546,2183818,1
1112,rcnA,b2106,16130044,1,2183939,2184763,1
1113,yohN,b2107,90111387,1,2184982,2185320,1
1114,yehD,b2111,16130049,-1,2189702,2190244,1
1114,yehC,b2110,16130048,-1,2188948,2189667,2
1114,yehB,b2109,16130047,-1,2186452,2188932,3
1114,yehA,b2108,16130046,-1,2185402,2186436,4
1115,yehE,b2112,16130050,-1,2190537,2190818,1
1116,mrp,b2113,90111388,-1,2191081,2192190,1
1117,metG,b2114,16130052,1,2192322,2194355,1
1118,yehI,b2118,16130056,1,2198301,2201933,1
1118,yehK,b4541,94541136,1,2201994,2202311,2
1119,yehL,b2119,90111389,1,2202618,2203706,1
1119,yehM,b2120,16130058,1,2203717,2205996,2
1119,yehP,b2121,16130059,1,2205989,2207125,3
1120,yehR,b2123,90111391,1,2209247,2209708,1
1121,yehU,b2126,16130064,-1,2210981,2212666,1
1121,yehT,b2125,90111392,-1,2210265,2210984,2
1121,yehS,b2124,16130062,-1,2209748,2210218,3
1122,mlrA,b2127,16130065,1,2212888,2213619,1
1122,yohO,b4542,94541117,1,2213679,2213786,2
1123,osmF,b2131,16130069,-1,2216586,2217503,1
1123,yehY,b2130,16130068,-1,2215422,2216579,2
1123,yehX,b2129,16130067,-1,2214503,2215429,3
1123,yehW,b2128,16130066,-1,2213767,2214498,4
1124,bglX,b2132,16130070,-1,2217714,2220011,1
1125,dld,b2133,16130071,1,2220207,2221922,1
1126,pbpG,b2134,162135905,-1,2221960,2222892,1
1127,yohC,b2135,90111394,-1,2223066,2223653,1
1128,yohD,b2136,90111395,1,2223823,2224401,1
1129,yohF,b2137,16130075,-1,2224531,2225292,1
1130,dusC,b2140,16130078,-1,2227460,2228407,1
1131,yohJ,b2141,16130079,1,2228646,2229044,1
1131,yohK,b2142,16130080,1,2229041,2229736,2
1132,cdd,b2143,16130081,1,2229866,2230750,1
1133,sanA,b2144,16130082,1,2230900,2231619,1
1133,yeiS,b2145,16130083,1,2231622,2231861,2
1134,yeiT,b2146,16130084,1,2232055,2233293,1
1134,yeiA,b2147,90111398,1,2233287,2234522,2
1135,galS,b2151,16130089,-1,2238650,2239690,1
1135,mglB,b2150,16130088,-1,2237372,2238370,2
1135,mglA,b2149,16130087,-1,2235791,2237311,3
1135,mglC,b2148,16130086,-1,2234765,2235775,4
1136,folE,b2153,16130091,-1,2241006,2241674,1
1136,yeiB,b2152,16130090,-1,2239832,2240989,2
1137,yeiG,b2154,16130092,1,2241932,2242768,1
1138,cirA,b2155,16130093,-1,2242800,2244791,1
1139,lysP,b2156,16130094,-1,2245085,2246554,1
1140,yeiE,b2157,16130095,-1,2246759,2247640,1
1141,yeiH,b2158,16130096,1,2247739,2248788,1
1142,nfo,b2159,16130097,1,2248862,2249719,1
1142,yeiI,b2160,16130098,1,2249722,2250810,2
1143,nupX,b2161,16130099,-1,2250917,2252167,1
1144,rihB,b2162,16130100,-1,2252267,2253208,1
1145,yeiL,b2163,49176193,1,2253377,2254036,1
1146,psuT,b2164,16130102,-1,2254107,2255357,1
1147,psuK,b2166,16130104,-1,2256377,2257318,1
1147,psuG,b2165,16130103,-1,2255451,2256389,2
1148,fruB,b2169,16130107,-1,2260387,2261517,1
1148,fruK,b2168,16130106,-1,2259449,2260387,2
1148,fruA,b2167,16130105,-1,2257741,2259432,3
1149,setB,b2170,16130108,1,2261885,2263066,1
1150,yeiP,b2171,90111399,1,2263472,2264044,1
1151,yeiQ,b2172,16130110,1,2264267,2265733,1
1152,yeiR,b2173,16130111,1,2265851,2266837,1
1152,lpxT,b2174,90111400,1,2266876,2267589,2
1153,spr,b2175,16130113,1,2268001,2268567,1
1154,rtn,b2176,16130114,1,2268748,2270304,1
1155,yejA,b2177,90111401,1,2270386,2272200,1
1155,yejB,b2178,16130116,1,2272201,2273295,2
1155,yejE,b2179,16130117,1,2273295,2274320,3
1155,yejF,b2180,16130118,1,2274322,2275911,4
1156,yejG,b2181,16130119,-1,2275915,2276259,1
1157,rsuA,b2183,16130121,-1,2277810,2278505,1
1157,bcr,b2182,16130120,-1,2276592,2277782,2
1158,yejH,b2184,16130122,1,2278654,2280414,1
1159,rplY,b2185,16130123,1,2280539,2280823,1
1160,yejK,b2186,16130124,-1,2280962,2281969,1
1161,yejL,b2187,16130125,1,2282151,2282378,1
1161,yejM,b2188,16130126,1,2282398,2284158,2
1162,proL,b2189,,1,2284233,2284309,1
1163,insH,b2192,16130129,-1,2287087,2288103,1
1164,narP,b2193,16130130,1,2288522,2289169,1
1165,napF,b2208,16130145,-1,2301025,2301519,1
1165,napD,b2207,16130144,-1,2300772,2301035,2
1165,napA,b2206,16130143,-1,2298289,2300775,3
1165,napG,b2205,16130142,-1,2297587,2298282,4
1165,napH,b2204,16130141,-1,2296737,2297600,5
1165,napB,b2203,90111403,-1,2296291,2296740,6
1165,napC,b2202,16130139,-1,2295679,2296281,7
1165,ccmA,b2201,90111402,-1,2295043,2295666,8
1165,ccmB,b2200,16130137,-1,2294384,2295046,9
1165,ccmC,b2199,16130136,-1,2293605,2294342,10
1165,ccmD,b2198,16130135,-1,2293399,2293608,11
1165,ccmE,b2197,16130134,-1,2292923,2293402,12
1165,ccmF,b2196,16130133,-1,2290983,2292926,13
1165,ccmG,b2195,16130132,-1,2290429,2290986,14
1165,ccmH,b2194,16130131,-1,2289380,2290432,15
1166,eco,b2209,16130146,1,2301927,2302415,1
1167,mqo,b2210,16130147,-1,2303130,2304776,1
1168,yojI,b2211,16130148,-1,2304994,2306637,1
1169,ada,b2213,16130150,-1,2307363,2308427,1
1169,alkB,b2212,16130149,-1,2306713,2307363,2
1170,apbE,b2214,16130151,-1,2308501,2309556,1
1171,ompC,b2215,16130152,-1,2309668,2310771,1
1172,rcsD,b2216,16130153,1,2311510,2314182,1
1172,rcsB,b2217,16130154,1,2314199,2314849,2
1173,rcsC,b2218,145698285,-1,2315049,2317898,1
1174,atoS,b2219,16130156,1,2318065,2319891,1
1174,atoC,b2220,16130157,1,2319888,2321273,2
1175,atoD,b2221,16130158,1,2321469,2322131,1
1175,atoA,b2222,16130159,1,2322131,2322781,2
1175,atoE,b2223,16130160,1,2322778,2324100,3
1175,atoB,b2224,16130161,1,2324131,2325315,4
1176,yfaQ,b2226,16130163,-1,2326170,2327819,1
1176,yfaP,b2225,16130162,-1,2325389,2326165,2
1177,yfaA,b2230,90111405,-1,2332978,2334666,1
1177,yfaT,b2229,90111404,-1,2332358,2332981,2
1178,gyrA,b2231,16130166,-1,2334815,2337442,1
1179,ubiG,b2232,16130167,1,2337589,2338311,1
1180,yfaL,b2233,16130168,-1,2338439,2342191,1
1181,nrdA,b2234,16130169,1,2342887,2345172,1
1181,nrdB,b2235,16130170,1,2345406,2346536,2
1181,yfaE,b2236,16130171,1,2346536,2346790,3
1182,inaA,b2237,16130172,-1,2346844,2347494,1
1183,glpT,b2240,16130175,-1,2349038,2350396,1
1183,glpQ,b2239,16130174,-1,2347957,2349033,2
1184,glpA,b2241,16130176,1,2350669,2352297,1
1184,glpB,b2242,16130177,1,2352287,2353546,2
1184,glpC,b2243,16130178,1,2353543,2354733,3
1185,yfaD,b2244,16130179,1,2354926,2355825,1
1185,ypaA,b4543,145698287,1,2355838,2356023,2
1186,rhmR,b2248,16130183,-1,2359451,2360233,1
1186,rhmD,b2247,226524733,-1,2358231,2359436,2
1186,rhmT,b2246,90111406,-1,2356885,2358174,3
1186,rhmA,b2245,16130180,-1,2356064,2356867,4
1187,yfaY,b2249,16130184,-1,2360453,2361655,1
1188,yfaZ,b2250,90111407,-1,2361755,2362297,1
1189,nudI,b2251,16130186,1,2362576,2363001,1
1190,ais,b2252,16130187,-1,2363040,2363642,1
1191,arnB,b2253,145698288,1,2363950,2365089,1
1191,arnC,b2254,16130189,1,2365093,2366061,2
1191,arnA,b2255,16130190,1,2366061,2368043,3
1191,arnD,b2256,16130191,1,2368040,2368930,4
1191,arnT,b2257,16130192,1,2368930,2370582,5
1191,arnE,b4544,94541119,1,2370579,2370914,6
1191,arnF,b2258,90111409,1,2370914,2371300,7
1192,pmrD,b2259,90111410,-1,2371294,2371560,1
1193,menF,b2265,90111411,-1,2377370,2378665,1
1193,menD,b2264,16130199,-1,2375611,2377281,2
1193,menH,b2263,16130198,-1,2374856,2375614,3
1193,menB,b2262,16130197,-1,2373984,2374841,4
1193,menC,b2261,16130196,-1,2373022,2373984,5
1193,menE,b2260,16130195,-1,2371670,2373025,6
1194,elaA,b2267,16130202,-1,2379104,2379565,1
1194,elaB,b2266,16130201,-1,2378744,2379049,2
1195,rbn,b2268,90111412,1,2379630,2380547,1
1196,elaD,b2269,16130204,1,2380735,2381946,1
1197,yfbK,b2270,16130205,-1,2382017,2383744,1
1198,yfbL,b2271,90111413,1,2383882,2384853,1
1199,yfbM,b2272,16130207,1,2384956,2385459,1
1200,yfbN,b2273,16130208,-1,2385732,2386448,1
1201,yfbO,b2274,226524734,1,2386657,2387079,1
1201,yfbP,b2275,16130210,1,2387135,2387986,2
1202,nuoA,b2288,49176207,-1,2402651,2403094,1
1202,nuoB,b2287,16130222,-1,2401973,2402635,2
1202,nuoC,b2286,145698291,-1,2400077,2401867,3
1202,nuoE,b2285,16130220,-1,2399574,2400074,4
1202,nuoF,b2284,16130219,-1,2398240,2399577,5
1202,nuoG,b2283,145698290,-1,2395461,2398187,6
1202,nuoH,b2282,16130217,-1,2394487,2395464,7
1202,nuoI,b2281,16130216,-1,2393930,2394472,8
1202,nuoJ,b2280,16130215,-1,2393364,2393918,9
1202,nuoK,b2279,16130214,-1,2393065,2393367,10
1202,nuoL,b2278,16130213,-1,2391227,2393068,11
1202,nuoM,b2277,16130212,-1,2389534,2391063,12
1202,nuoN,b2276,145698289,-1,2388070,2389527,13
1203,lrhA,b2289,16130224,-1,2403725,2404663,1
1204,alaA,b2290,16130225,1,2405583,2406800,1
1205,yfbR,b2291,16130226,1,2406884,2407483,1
1206,yfbV,b2295,16130230,-1,2410699,2411154,1
1206,yfbU,b2294,90111415,-1,2410122,2410616,2
1206,yfbT,b2293,90111414,-1,2409461,2410111,3
1206,yfbS,b2292,16130227,-1,2407542,2409374,4
1207,ackA,b2296,16130231,1,2411492,2412694,1
1207,pta,b2297,16130232,1,2412769,2414913,2
1208,yfcC,b2298,90111416,1,2415103,2416623,1
1209,yfcF,b2301,16130236,-1,2417863,2418507,1
1209,yfcE,b2300,49176208,-1,2417256,2417810,2
1209,yfcD,b2299,16130234,-1,2416656,2417198,3
1210,yfcG,b2302,16130237,1,2418643,2419290,1
1210,folX,b2303,16130238,1,2419347,2419709,2
1210,yfcH,b2304,16130239,1,2419730,2420623,3
1211,yfcI,b2305,16130240,-1,2420671,2421561,1
